timestamp,source.ip,host.collector,destination.port,destination.ip,observer.egress.zone,observer.ingress.zone,rule.name
2025-04-03T00:48:49Z,192.168.2.153,fw-collector-03,53,52.94.236.248,external,internal,allow-dns
2025-04-03T00:49:17Z,192.168.5.82,fw-collector-02,22,10.0.0.245,dmz,internal,allow-ssh
2025-04-03T00:50:53Z,192.168.5.229,fw-collector-02,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-03T00:55:32Z,192.168.2.168,fw-collector-02,3306,10.0.1.173,database,application,allow-database-access
2025-04-03T00:55:47Z,192.168.1.218,fw-collector-03,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-03T00:59:16Z,192.168.4.88,fw-collector-02,443,199.232.69.194,external,internal,allow-web-https
2025-04-03T01:00:24Z,192.168.5.170,fw-collector-03,53,52.94.236.248,external,internal,allow-dns
2025-04-03T01:03:16Z,192.168.5.170,fw-collector-01,80,151.101.1.69,external,internal,allow-web-http
2025-04-03T01:06:39Z,192.168.3.31,fw-collector-03,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-03T01:06:42Z,192.168.2.246,fw-collector-01,3306,10.0.1.104,database,application,allow-database-access
2025-04-03T01:08:48Z,192.168.1.114,fw-collector-01,80,142.250.190.46,external,internal,allow-web-http
2025-04-03T01:08:52Z,192.168.2.178,fw-collector-03,3306,10.0.1.228,database,application,allow-database-access
2025-04-03T01:09:43Z,192.168.1.111,fw-collector-01,3389,10.0.0.17,dmz,internal,allow-rdp
2025-04-03T01:09:47Z,192.168.5.82,fw-collector-03,53,199.232.69.194,external,internal,allow-dns
2025-04-03T01:11:41Z,192.168.2.153,fw-collector-03,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-03T01:11:43Z,192.168.5.170,fw-collector-03,3389,10.0.0.17,dmz,internal,allow-rdp
2025-04-03T01:14:44Z,192.168.5.252,fw-collector-03,3389,10.0.0.149,dmz,internal,allow-rdp
2025-04-03T01:14:50Z,192.168.5.82,fw-collector-03,80,172.217.160.78,external,internal,allow-web-http
2025-04-03T01:15:02Z,192.168.4.115,fw-collector-02,22,10.0.0.32,dmz,internal,allow-ssh
2025-04-03T01:15:38Z,192.168.1.194,fw-collector-01,443,172.217.160.78,external,internal,allow-web-https
2025-04-03T01:15:54Z,192.168.5.82,fw-collector-03,80,52.94.236.248,external,internal,allow-web-http
2025-04-03T01:18:19Z,192.168.5.170,fw-collector-03,3389,10.0.0.25,dmz,internal,allow-rdp
2025-04-03T01:18:24Z,192.168.1.194,fw-collector-02,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-03T01:19:45Z,192.168.1.218,fw-collector-03,443,199.232.69.194,external,internal,allow-web-https
2025-04-03T01:22:22Z,192.168.2.98,fw-collector-03,3306,10.0.1.144,database,application,allow-database-access
2025-04-03T01:23:18Z,192.168.2.65,fw-collector-03,3306,10.0.1.219,database,application,allow-database-access
2025-04-03T01:23:39Z,192.168.4.88,fw-collector-01,80,23.185.0.2,external,internal,allow-web-http
2025-04-03T01:24:18Z,192.168.2.146,fw-collector-01,22,10.0.0.32,dmz,internal,allow-ssh
2025-04-03T01:24:22Z,192.168.2.146,fw-collector-01,3389,10.0.0.245,dmz,internal,allow-rdp
2025-04-03T01:24:26Z,192.168.2.51,fw-collector-02,53,172.217.160.78,external,internal,allow-dns
2025-04-03T01:24:56Z,192.168.3.31,fw-collector-01,443,142.250.190.46,external,internal,allow-web-https
2025-04-03T01:25:07Z,192.168.2.2,fw-collector-01,3306,10.0.1.175,database,application,allow-database-access
2025-04-03T01:26:12Z,192.168.2.110,fw-collector-02,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-03T01:30:33Z,192.168.2.51,fw-collector-01,443,199.232.69.194,external,internal,allow-web-https
2025-04-03T01:32:11Z,192.168.1.111,fw-collector-02,443,10.0.0.25,external,internal,allow-any-any
2025-04-03T01:32:34Z,192.168.5.82,fw-collector-01,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-03T01:32:52Z,192.168.5.82,fw-collector-01,53,172.217.160.78,application,dmz,allow-any-any
2025-04-03T01:34:45Z,192.168.4.73,fw-collector-02,123,31.13.72.36,external,database,allow-any-any
2025-04-03T01:35:53Z,192.168.5.252,fw-collector-03,22,199.232.69.194,database,external,allow-any-any
2025-04-03T01:37:36Z,192.168.3.31,fw-collector-03,80,23.185.0.2,external,internal,allow-web-http
2025-04-03T01:38:11Z,192.168.2.110,fw-collector-02,53,31.13.72.36,external,internal,allow-dns
2025-04-03T01:39:49Z,192.168.4.115,fw-collector-01,22,10.0.0.17,dmz,internal,allow-ssh
2025-04-03T01:40:25Z,192.168.2.236,fw-collector-03,3306,10.0.1.247,database,application,allow-database-access
2025-04-03T01:40:46Z,192.168.2.146,fw-collector-03,22,10.0.0.25,dmz,internal,allow-ssh
2025-04-03T01:40:55Z,192.168.1.218,fw-collector-03,3389,10.0.0.149,dmz,internal,allow-rdp
2025-04-03T01:40:58Z,192.168.4.238,fw-collector-03,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-03T01:41:37Z,192.168.1.218,fw-collector-02,80,199.232.69.194,external,internal,allow-web-http
2025-04-03T01:42:02Z,192.168.2.10,fw-collector-03,3306,10.0.1.99,database,application,allow-database-access
2025-04-03T01:43:28Z,192.168.2.83,fw-collector-03,3306,10.0.1.9,database,application,allow-database-access
2025-04-03T01:45:18Z,192.168.4.73,fw-collector-01,22,10.0.0.119,dmz,internal,allow-ssh
2025-04-03T01:48:39Z,192.168.5.229,fw-collector-03,80,104.244.42.65,external,internal,allow-web-http
2025-04-03T01:48:56Z,192.168.1.194,fw-collector-03,53,31.13.72.36,external,internal,allow-dns
2025-04-03T01:49:24Z,192.168.4.115,fw-collector-03,22,10.0.0.149,dmz,internal,allow-ssh
2025-04-03T01:50:36Z,192.168.3.68,fw-collector-02,53,13.107.42.14,external,internal,allow-dns
2025-04-03T01:52:37Z,192.168.2.194,fw-collector-01,3306,10.0.1.130,database,application,allow-database-access
2025-04-03T01:56:24Z,192.168.2.146,fw-collector-03,22,10.0.0.245,dmz,internal,allow-ssh
2025-04-03T01:57:44Z,192.168.4.115,fw-collector-03,80,23.185.0.2,external,internal,allow-web-http
2025-04-03T01:58:08Z,192.168.5.170,fw-collector-03,3389,10.0.0.32,dmz,internal,allow-rdp
2025-04-03T02:00:20Z,192.168.5.252,fw-collector-03,443,10.0.0.17,database,external,allow-any-any
2025-04-03T02:00:48Z,192.168.2.22,fw-collector-03,3306,10.0.1.94,database,application,allow-database-access
2025-04-03T02:02:41Z,192.168.2.119,fw-collector-02,3306,10.0.1.117,database,application,allow-database-access
2025-04-03T02:02:57Z,192.168.1.111,fw-collector-01,3389,10.0.0.17,dmz,internal,allow-rdp
2025-04-03T02:04:31Z,192.168.2.110,fw-collector-01,3389,10.0.0.151,dmz,internal,allow-rdp
2025-04-03T02:05:03Z,192.168.4.88,fw-collector-01,53,199.232.69.194,external,internal,allow-dns
2025-04-03T02:07:36Z,192.168.1.111,fw-collector-02,80,151.101.193.69,external,internal,allow-web-http
2025-04-03T02:10:24Z,192.168.5.252,fw-collector-01,53,142.250.190.46,external,internal,allow-dns
2025-04-03T02:12:53Z,192.168.1.114,fw-collector-02,80,104.244.42.65,external,internal,allow-web-http
2025-04-03T02:12:55Z,192.168.2.230,fw-collector-03,3306,10.0.1.80,database,application,allow-database-access
2025-04-03T02:17:37Z,192.168.2.114,fw-collector-03,3306,10.0.1.46,database,application,allow-database-access
2025-04-03T02:18:05Z,192.168.5.252,fw-collector-02,3389,10.0.0.25,dmz,internal,allow-rdp
2025-04-03T02:20:08Z,192.168.5.170,fw-collector-03,22,10.0.0.1,dmz,internal,allow-ssh
2025-04-03T02:20:25Z,192.168.4.115,fw-collector-01,443,23.185.0.2,external,internal,allow-web-https
2025-04-03T02:23:13Z,192.168.3.68,fw-collector-01,22,10.0.0.149,dmz,internal,allow-ssh
2025-04-03T02:23:52Z,192.168.1.218,fw-collector-01,3389,10.0.0.149,dmz,internal,allow-rdp
2025-04-03T02:24:27Z,192.168.4.73,fw-collector-03,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-03T02:24:29Z,192.168.1.114,fw-collector-01,443,172.217.160.78,external,internal,allow-web-https
2025-04-03T02:26:54Z,192.168.1.218,fw-collector-03,53,151.101.193.69,external,internal,allow-dns
2025-04-03T02:27:33Z,192.168.3.246,fw-collector-01,3389,10.0.0.245,dmz,internal,allow-rdp
2025-04-03T02:28:41Z,192.168.2.51,fw-collector-02,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-03T02:29:28Z,192.168.3.246,fw-collector-02,22,10.0.0.119,dmz,internal,allow-ssh
2025-04-03T02:29:53Z,192.168.5.229,fw-collector-02,22,10.0.0.149,dmz,internal,allow-ssh
2025-04-03T02:30:06Z,192.168.2.110,fw-collector-01,22,10.0.0.32,dmz,internal,allow-ssh
2025-04-03T02:30:52Z,192.168.4.115,fw-collector-02,443,199.232.69.194,external,internal,allow-web-https
2025-04-03T02:31:50Z,192.168.4.88,fw-collector-01,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-03T02:32:13Z,192.168.5.82,fw-collector-01,53,151.101.1.69,external,internal,allow-dns
2025-04-03T02:33:46Z,192.168.3.68,fw-collector-02,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-03T02:34:06Z,192.168.4.73,fw-collector-01,123,10.0.0.245,dmz,internal,allow-any-any
2025-04-03T02:34:35Z,192.168.4.88,fw-collector-01,22,10.0.0.32,dmz,internal,allow-ssh
2025-04-03T02:35:11Z,192.168.4.238,fw-collector-01,80,199.232.69.194,external,internal,allow-web-http
2025-04-03T02:36:12Z,192.168.2.51,fw-collector-03,25,10.0.0.151,database,application,allow-any-any
2025-04-03T02:37:20Z,192.168.5.252,fw-collector-01,161,10.0.0.27,application,dmz,allow-any-any
2025-04-03T02:38:12Z,192.168.2.146,fw-collector-03,53,199.232.69.194,external,internal,allow-dns
2025-04-03T02:38:39Z,192.168.1.111,fw-collector-02,3306,10.0.0.25,dmz,external,allow-any-any
2025-04-03T02:39:27Z,192.168.4.73,fw-collector-02,443,13.107.42.14,external,internal,allow-web-https
2025-04-03T02:40:26Z,192.168.4.88,fw-collector-03,443,199.232.69.194,external,internal,allow-web-https
2025-04-03T02:41:47Z,192.168.5.229,fw-collector-01,443,52.94.236.248,external,internal,allow-web-https
2025-04-03T02:42:42Z,192.168.4.238,fw-collector-03,53,13.107.42.14,external,internal,allow-dns
2025-04-03T02:42:51Z,192.168.4.73,fw-collector-03,53,199.232.69.194,external,internal,allow-dns
2025-04-03T02:43:13Z,192.168.3.68,fw-collector-01,443,104.244.42.65,external,internal,allow-web-https
2025-04-03T02:44:27Z,192.168.2.147,fw-collector-02,3306,10.0.1.32,database,application,allow-database-access
2025-04-03T02:44:44Z,192.168.2.110,fw-collector-02,80,31.13.72.36,application,internal,allow-any-any
2025-04-03T02:45:30Z,192.168.4.115,fw-collector-02,53,151.101.193.69,external,internal,allow-dns
2025-04-03T02:49:56Z,192.168.2.88,fw-collector-02,3306,10.0.1.219,database,application,allow-database-access
2025-04-03T02:50:05Z,192.168.4.115,fw-collector-01,22,10.0.0.119,dmz,internal,allow-ssh
2025-04-03T02:50:17Z,192.168.5.82,fw-collector-01,22,10.0.0.151,dmz,internal,allow-ssh
2025-04-03T02:50:49Z,192.168.4.73,fw-collector-03,443,23.185.0.2,external,internal,allow-web-https
2025-04-03T02:51:38Z,192.168.3.68,fw-collector-03,80,104.244.42.65,external,internal,allow-web-http
2025-04-03T02:53:48Z,192.168.4.115,fw-collector-02,22,10.0.0.151,dmz,internal,allow-ssh
2025-04-03T02:55:29Z,192.168.2.112,fw-collector-02,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-03T02:56:23Z,192.168.2.112,fw-collector-03,53,104.244.42.65,external,internal,allow-dns
2025-04-03T02:56:39Z,192.168.4.238,fw-collector-01,21,104.244.42.65,external,dmz,allow-any-any
2025-04-03T02:57:32Z,192.168.2.153,fw-collector-02,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-03T02:57:44Z,192.168.2.159,fw-collector-01,3306,10.0.1.83,database,application,allow-database-access
2025-04-03T02:58:09Z,192.168.5.252,fw-collector-02,22,10.0.0.25,dmz,internal,allow-ssh
2025-04-03T02:58:43Z,192.168.2.110,fw-collector-03,53,172.217.160.78,external,internal,allow-dns
2025-04-03T02:59:09Z,192.168.3.68,fw-collector-03,80,31.13.72.36,external,internal,allow-web-http
2025-04-03T02:59:36Z,192.168.2.110,fw-collector-02,443,13.107.42.14,external,internal,allow-web-https
2025-04-03T02:59:45Z,192.168.2.184,fw-collector-02,3306,10.0.1.29,database,application,allow-database-access
2025-04-03T03:03:15Z,192.168.5.170,fw-collector-02,443,23.185.0.2,external,internal,allow-web-https
2025-04-03T03:05:20Z,192.168.2.57,fw-collector-02,3306,10.0.1.6,database,application,allow-database-access
2025-04-03T03:05:33Z,192.168.4.73,fw-collector-03,3389,10.0.0.32,dmz,internal,allow-rdp
2025-04-03T03:05:54Z,192.168.4.73,fw-collector-02,80,13.107.42.14,external,internal,allow-web-http
2025-04-03T03:08:46Z,192.168.2.110,fw-collector-03,443,13.107.42.14,external,internal,allow-web-https
2025-04-03T03:08:49Z,192.168.1.194,fw-collector-01,22,10.0.0.25,dmz,internal,allow-ssh
2025-04-03T03:09:34Z,192.168.2.51,fw-collector-01,22,10.0.0.149,dmz,internal,allow-ssh
2025-04-03T03:09:35Z,192.168.5.252,fw-collector-02,22,10.0.0.119,dmz,internal,allow-ssh
2025-04-03T03:12:08Z,192.168.3.31,fw-collector-01,3389,10.0.0.25,dmz,internal,allow-rdp
2025-04-03T03:12:56Z,192.168.5.229,fw-collector-02,443,23.185.0.2,external,internal,allow-web-https
2025-04-03T03:13:19Z,192.168.2.234,fw-collector-01,3306,10.0.1.214,database,application,allow-database-access
2025-04-03T03:13:29Z,192.168.3.31,fw-collector-03,443,23.185.0.2,database,dmz,allow-any-any
2025-04-03T03:15:03Z,192.168.2.81,fw-collector-02,3306,10.0.1.240,database,application,allow-database-access
2025-04-03T03:17:26Z,192.168.1.114,fw-collector-02,443,151.101.193.69,external,internal,allow-web-https
2025-04-03T03:19:28Z,192.168.3.31,fw-collector-01,22,10.0.0.32,dmz,internal,allow-ssh
2025-04-03T03:20:07Z,192.168.2.51,fw-collector-02,80,104.244.42.65,external,application,allow-any-any
2025-04-03T03:20:24Z,192.168.2.177,fw-collector-03,3306,10.0.1.241,database,application,allow-database-access
2025-04-03T03:20:52Z,192.168.4.115,fw-collector-01,3389,10.0.0.149,dmz,internal,allow-rdp
2025-04-03T03:21:19Z,192.168.4.115,fw-collector-01,1433,10.0.0.17,dmz,internal,allow-any-any
2025-04-03T03:21:40Z,192.168.3.68,fw-collector-03,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-03T03:22:51Z,192.168.3.246,fw-collector-01,443,151.101.1.69,external,internal,allow-web-https
2025-04-03T03:22:58Z,192.168.5.82,fw-collector-02,53,104.244.42.65,external,internal,allow-dns
2025-04-03T03:23:42Z,192.168.3.246,fw-collector-01,53,52.94.236.248,external,internal,allow-dns
2025-04-03T03:24:28Z,192.168.2.110,fw-collector-03,80,23.185.0.2,external,internal,allow-web-http
2025-04-03T03:25:16Z,192.168.4.115,fw-collector-01,22,10.0.0.245,dmz,internal,allow-ssh
2025-04-03T03:26:54Z,192.168.2.146,fw-collector-02,22,10.0.0.17,dmz,internal,allow-ssh
2025-04-03T03:27:18Z,192.168.4.73,fw-collector-01,443,142.250.190.46,external,internal,allow-web-https
2025-04-03T03:28:19Z,192.168.1.218,fw-collector-03,161,199.232.69.194,external,database,allow-any-any
2025-04-03T03:30:33Z,192.168.5.170,fw-collector-02,53,151.101.193.69,external,internal,allow-dns
2025-04-03T03:30:49Z,192.168.5.82,fw-collector-01,22,10.0.0.27,dmz,internal,allow-ssh
2025-04-03T03:31:01Z,192.168.2.51,fw-collector-01,22,10.0.0.25,dmz,internal,allow-ssh
2025-04-03T03:31:23Z,192.168.1.114,fw-collector-02,123,10.0.0.27,database,dmz,allow-any-any
2025-04-03T03:31:45Z,192.168.2.112,fw-collector-02,80,199.232.69.194,external,internal,allow-web-http
2025-04-03T03:34:13Z,192.168.3.31,fw-collector-01,80,104.244.42.65,external,internal,allow-web-http
2025-04-03T03:35:07Z,192.168.4.88,fw-collector-03,53,172.217.160.78,external,internal,allow-dns
2025-04-03T03:37:18Z,192.168.2.153,fw-collector-02,22,10.0.0.119,dmz,internal,allow-ssh
2025-04-03T03:38:18Z,192.168.2.70,fw-collector-01,3306,10.0.1.71,database,application,allow-database-access
2025-04-03T03:42:30Z,192.168.2.91,fw-collector-02,3306,10.0.1.23,database,application,allow-database-access
2025-04-03T03:42:38Z,192.168.5.229,fw-collector-01,443,142.250.190.46,external,internal,allow-web-https
2025-04-03T03:43:49Z,192.168.5.170,fw-collector-03,3389,10.0.0.25,dmz,internal,allow-rdp
2025-04-03T03:44:16Z,192.168.1.218,fw-collector-03,3389,10.0.0.1,dmz,internal,allow-rdp
2025-04-03T03:45:03Z,192.168.1.111,fw-collector-02,3389,10.0.0.25,dmz,internal,allow-rdp
2025-04-03T03:46:01Z,192.168.2.248,fw-collector-01,3306,10.0.1.145,database,application,allow-database-access
2025-04-03T03:46:01Z,192.168.1.218,fw-collector-02,443,142.250.190.46,database,internal,allow-any-any
2025-04-03T03:46:34Z,192.168.1.114,fw-collector-01,443,104.244.42.65,external,internal,allow-web-https
2025-04-03T03:47:33Z,192.168.2.112,fw-collector-03,1433,10.0.0.1,application,dmz,allow-any-any
2025-04-03T03:50:44Z,192.168.4.115,fw-collector-02,80,23.185.0.2,external,internal,allow-web-http
2025-04-03T03:51:57Z,192.168.3.246,fw-collector-02,21,172.217.160.78,database,dmz,allow-any-any
2025-04-03T03:52:55Z,192.168.4.88,fw-collector-01,3389,10.0.0.245,dmz,internal,allow-rdp
2025-04-03T03:54:29Z,192.168.4.88,fw-collector-03,22,52.94.236.248,internal,database,allow-any-any
2025-04-03T03:55:10Z,192.168.1.218,fw-collector-01,53,10.0.0.27,external,internal,allow-any-any
2025-04-03T03:55:15Z,192.168.1.218,fw-collector-03,443,52.94.236.248,external,internal,allow-web-https
2025-04-03T03:55:22Z,192.168.5.82,fw-collector-01,22,10.0.0.17,dmz,internal,allow-ssh
2025-04-03T03:56:15Z,192.168.4.115,fw-collector-01,80,151.101.1.69,external,internal,allow-web-http
2025-04-03T03:56:21Z,192.168.5.82,fw-collector-02,22,151.101.193.69,database,dmz,allow-any-any
2025-04-03T03:57:46Z,192.168.5.170,fw-collector-02,3306,52.94.236.248,internal,database,allow-any-any
2025-04-03T03:59:53Z,192.168.2.51,fw-collector-03,22,10.0.0.245,dmz,internal,allow-ssh
2025-04-03T04:00:24Z,192.168.2.163,fw-collector-02,3306,10.0.1.215,database,application,allow-database-access
2025-04-03T04:00:26Z,192.168.3.31,fw-collector-01,53,151.101.1.69,external,internal,allow-dns
2025-04-03T04:01:00Z,192.168.3.68,fw-collector-01,80,199.232.69.194,external,internal,allow-web-http
2025-04-03T04:01:16Z,192.168.5.170,fw-collector-02,53,23.185.0.2,external,internal,allow-dns
2025-04-03T04:02:17Z,192.168.1.218,fw-collector-03,443,172.217.160.78,external,internal,allow-web-https
2025-04-03T04:04:01Z,192.168.1.114,fw-collector-03,3306,142.250.190.46,internal,database,allow-any-any
2025-04-03T04:06:05Z,192.168.2.30,fw-collector-01,3306,10.0.1.5,database,application,allow-database-access
2025-04-03T04:07:06Z,192.168.5.229,fw-collector-03,22,10.0.0.17,dmz,internal,allow-ssh
2025-04-03T04:07:23Z,192.168.2.146,fw-collector-01,3389,10.0.0.119,dmz,internal,allow-rdp
2025-04-03T04:08:52Z,192.168.5.252,fw-collector-02,80,151.101.1.69,external,internal,allow-web-http
2025-04-03T04:10:07Z,192.168.5.229,fw-collector-02,53,52.94.236.248,external,internal,allow-dns
2025-04-03T04:10:19Z,192.168.3.31,fw-collector-02,443,104.244.42.65,external,internal,allow-web-https
2025-04-03T04:11:21Z,192.168.1.114,fw-collector-02,3389,10.0.0.32,dmz,internal,allow-rdp
2025-04-03T04:12:31Z,192.168.1.114,fw-collector-03,80,142.250.190.46,application,external,allow-any-any
2025-04-03T04:13:25Z,192.168.2.110,fw-collector-02,80,104.244.42.65,external,internal,allow-web-http
2025-04-03T04:16:06Z,192.168.2.146,fw-collector-03,3389,10.0.0.25,database,dmz,allow-any-any
2025-04-03T04:16:23Z,192.168.5.229,fw-collector-02,443,52.94.236.248,external,internal,allow-web-https
2025-04-03T04:16:46Z,192.168.3.246,fw-collector-03,22,10.0.0.151,dmz,internal,allow-ssh
2025-04-03T04:17:01Z,192.168.3.31,fw-collector-03,53,52.94.236.248,external,application,allow-any-any
2025-04-03T04:19:12Z,192.168.2.146,fw-collector-01,3389,10.0.0.27,dmz,internal,allow-rdp
2025-04-03T04:21:33Z,192.168.2.156,fw-collector-02,3306,10.0.1.195,database,application,allow-database-access
2025-04-03T04:22:26Z,192.168.3.31,fw-collector-01,80,104.244.42.65,external,internal,allow-web-http
2025-04-03T04:23:16Z,192.168.1.218,fw-collector-03,443,199.232.69.194,external,internal,allow-web-https
2025-04-03T04:25:52Z,192.168.2.153,fw-collector-01,443,151.101.193.69,dmz,external,allow-any-any
2025-04-03T04:26:57Z,192.168.1.111,fw-collector-01,3306,52.94.236.248,external,internal,allow-any-any
2025-04-03T04:28:53Z,192.168.5.170,fw-collector-02,80,52.94.236.248,external,internal,allow-web-http
